videoid,contentUrl,duration,page_dir,name,duration_seconds,cleaned_name,cluster,merged_dir
5638835,https://ak.picdn.net/shutterstock/videos/5638835/preview/stock-footage-playground-seesaw-elephant.mp4,PT00H00M14S,067151_067200,Playground seesaw elephant ,14.0,playground seesaw elephant,0,067151_067200
1401985,https://ak.picdn.net/shutterstock/videos/1401985/preview/stock-footage-a-tortoise-floats-on-the-surface-of-a-lake.mp4,PT00H00M14S,067151_067200,A tortoise floats on the surface of a lake.,14.0,tortoise float surface lake,0,067151_067200
1024209872,https://ak.picdn.net/shutterstock/videos/1024209872/preview/stock-footage-a-young-man-in-a-simple-blue-suit-and-a-white-shirt-in-the-shadows-begins-preparing-to-fight-in.mp4,PT00H00M06S,067151_067200,A young man in a simple blue suit and a white shirt in the shadows begins preparing to fight in boxing with red gloves,6.0,young man simple blue suit white shirt shadow begin preparing fight boxing red glove,0,067151_067200
17235187,https://ak.picdn.net/shutterstock/videos/17235187/preview/stock-footage-young-woman-reap-white-medicine-camomile-blossom-in-basket-k.mp4,PT00H00M09S,067151_067200,Young woman reap white medicine camomile blossom in basket. 4k,9.0,young woman reap white medicine camomile blossom basket k,0,067151_067200
4613213,https://ak.picdn.net/shutterstock/videos/4613213/preview/stock-footage-train-travels-ahead.mp4,PT00H00M22S,067151_067200,Train travels ahead,22.0,train travel ahead,0,067151_067200
3561638,https://ak.picdn.net/shutterstock/videos/3561638/preview/stock-footage-rolling-wheel-in-a-parking-lot-in-holland.mp4,PT00H00M10S,067151_067200,Rolling wheel in a parking lot in holland,10.0,rolling wheel parking lot holland,0,067151_067200
1018810186,https://ak.picdn.net/shutterstock/videos/1018810186/preview/stock-footage-blurred-view-of-kyiv-city-streets.mp4,PT00H00M07S,067151_067200,Blurred view of kyiv city streets,7.0,blurred view kyiv city street,0,067151_067200
1038644093,https://ak.picdn.net/shutterstock/videos/1038644093/preview/stock-footage-woman-having-dental-teeth-examined-dentist-check-up-via-excavator-and-assistant-in-clinic-her.mp4,PT00H00M14S,067151_067200,"Woman having dental teeth examined dentist check-up via excavator and assistant in clinic her patient for beautiful smile, 4k uhd cinematic footage",14.0,woman dental teeth examined dentist checkup via excavator assistant clinic patient beautiful smile k uhd cinematic footage,0,067151_067200
1064411728,https://ak.picdn.net/shutterstock/videos/1064411728/preview/stock-footage--the-lattice-structure-turns-into-a-ball.mp4,PT00H00M07S,067151_067200, the lattice structure turns into a ball.,7.0,lattice structure turn ball,0,067151_067200
14222630,https://ak.picdn.net/shutterstock/videos/14222630/preview/stock-footage-portugal-circa-october-men-fish-with-fishing-rods-strong-current-waves-atlantic-ocean.mp4,PT00H00M17S,067151_067200,"Portugal - circa october 2015 - men fish with fishing rods, strong current waves, atlantic ocean, portugal",17.0,portugal circa october men fish fishing rod strong current wave atlantic ocean portugal,0,067151_067200
1015020925,https://ak.picdn.net/shutterstock/videos/1015020925/preview/stock-footage-asian-woman-lying-on-the-bed-and-holding-a-guitar-on-hands-she-is-playing-and-singing-her-favorite.mp4,PT00H00M25S,067151_067200,Asian woman lying on the bed and holding a guitar on hands. she is playing and singing her favorite song in order to release her stress.on a above view.,25.0,asian woman lying bed holding guitar hand playing singing favorite song order release stresson view,0,067151_067200
1032129263,https://ak.picdn.net/shutterstock/videos/1032129263/preview/stock-footage-abstract-background-with-beautiful-color.mp4,PT00H00M10S,067151_067200,Abstract background with beautiful color,10.0,abstract background beautiful color,0,067151_067200
1010861270,https://ak.picdn.net/shutterstock/videos/1010861270/preview/stock-footage-a-slow-motion-establishing-underwater-shot-of-different-coral-reefs-a-patterned-fish-is-seen-in.mp4,PT00H00M12S,067151_067200,A slow motion establishing underwater shot of different coral reefs. a patterned fish is seen in the shot.,12.0,slow motion establishing underwater shot different coral reef patterned fish seen shot,0,067151_067200
1674433,https://ak.picdn.net/shutterstock/videos/1674433/preview/stock-footage-three-teenagers-enjoying-themselves-at-seashore-and-smiling-at-camera.mp4,PT00H00M11S,067151_067200,Three teenagers enjoying themselves at seashore and smiling at camera,11.0,three teenager enjoying seashore smiling camera,0,067151_067200
1012242362,https://ak.picdn.net/shutterstock/videos/1012242362/preview/stock-footage-over-the-shoulder-view-of-typing-and-watching-on-computer-green-screen-of-technology-being-used.mp4,PT00H00M11S,067151_067200,Over the shoulder view of  typing and watching on computer . green screen of technology being used. chroma key laptop.,11.0,shoulder view typing watching computer green screen technology used chroma key laptop,0,067151_067200
1044660682,https://ak.picdn.net/shutterstock/videos/1044660682/preview/stock-footage-front-view-close-up-of-a-mixed-race-male-singer-wearing-headphones-singing-or-rapping-into-a.mp4,PT00H00M12S,067151_067200,"Front view close up of a mixed race male singer wearing headphones, singing or rapping into a microphone at a recording studio and gesturing. musicians working on producing a song",12.0,front view close mixed race male singer wearing headphone singing rapping microphone recording studio gesturing musician working producing song,0,067151_067200
1022554963,https://ak.picdn.net/shutterstock/videos/1022554963/preview/stock-footage--d-text-close-falling.mp4,PT00H00M20S,067151_067200,3d text close falling,20.0,text close falling,0,067151_067200
1054917515,https://ak.picdn.net/shutterstock/videos/1054917515/preview/stock-footage-happy-man-preparing-coffee-in-kitchen-during-quarantine-listening-music.mp4,PT00H00M19S,067151_067200,Happy man preparing coffee in kitchen during quarantine listening music,19.0,happy man preparing coffee kitchen quarantine listening music,0,067151_067200
15598174,https://ak.picdn.net/shutterstock/videos/15598174/preview/stock-footage-fun-frog.mp4,PT00H00M12S,067151_067200,Fun frog,12.0,fun frog,0,067151_067200
1032752216,https://ak.picdn.net/shutterstock/videos/1032752216/preview/stock-footage-green-leaf-wall-large-tropical-fresh-green-leaves-natural-tropical-exotic-background.mp4,PT00H00M10S,067151_067200,Green leaf wall. large tropical fresh green leaves. natural tropical exotic background.,10.0,green leaf wall large tropical fresh green leaf natural tropical exotic background,0,067151_067200
11687564,https://ak.picdn.net/shutterstock/videos/11687564/preview/stock-footage-real-flight-in-clouds-at-height-of-meters-or-ft-beautiful-landscape-aerial-part.mp4,PT00H00M23S,067151_067200,"Real flight in clouds at  height of 1800 meters or 5905 ft. beautiful landscape .aerial  part 6

",23.0,real flight cloud height meter ft beautiful landscape aerial part,0,067151_067200
1010528876,https://ak.picdn.net/shutterstock/videos/1010528876/preview/stock-footage-beautiful-spring-lake.mp4,PT00H00M11S,067151_067200,Beautiful spring lake ,11.0,beautiful spring lake,0,067151_067200
1014982804,https://ak.picdn.net/shutterstock/videos/1014982804/preview/stock-footage-belgium-november-leuven-sidewalk-with-an-arch-of-brick-through-which-people-pass.mp4,PT00H00M16S,067151_067200,"Belgium, 22 november 2017, leuven, sidewalk with an arch of brick, through which people pass",16.0,belgium november leuven sidewalk arch brick people pas,0,067151_067200
5508302,https://ak.picdn.net/shutterstock/videos/5508302/preview/stock-footage-road-with-snow-in-winter-romania.mp4,PT00H00M55S,067151_067200,"Road with snow in winter, romania",55.0,road snow winter romania,0,067151_067200
14692093,https://ak.picdn.net/shutterstock/videos/14692093/preview/stock-footage-retired-caucasian-couple-taking-a-selfie-at-a-beach-resort.mp4,PT00H00M19S,067151_067200,Retired caucasian couple taking a selfie at a beach resort,19.0,retired caucasian couple taking selfie beach resort,0,067151_067200
25885673,https://ak.picdn.net/shutterstock/videos/25885673/preview/stock-footage-female-chef-s-hands-cutting-cherry-tomatoes-on-wooden-cutting-board-summer-healthy-vegan.mp4,PT00H00M21S,067151_067200,Female chef's hands cutting cherry tomatoes on wooden cutting board. summer healthy vegan vegetables salad. kitchen background.,21.0,female chef hand cutting cherry tomato wooden cutting board summer healthy vegan vegetable salad kitchen background,0,067151_067200
32625739,https://ak.picdn.net/shutterstock/videos/32625739/preview/stock-footage-panoramic-view-of-the-central-part-of-rostov-on-don-stadium-the-river-don-russia-rostov-on-don.mp4,PT00H00M50S,067151_067200,"Panoramic view of the central part of rostov-on-don. stadium, the river don. russia, rostov-on-don, from dron, point of interest",50.0,panoramic view central part rostovondon stadium river russia rostovondon dron point interest,0,067151_067200
1014281132,https://ak.picdn.net/shutterstock/videos/1014281132/preview/stock-footage-kyiv-ukraine-february-model-on-the-catwalk-models-trend-style-fashion-industry.mp4,PT00H00M42S,067151_067200,"Kyiv, ukraine – february 6, 2017. model on the catwalk. models. trend, style. fashion industry trend and style. slow motion",42.0,kyiv ukraine february model catwalk model trend style fashion industry trend style slow motion,0,067151_067200
8635213,https://ak.picdn.net/shutterstock/videos/8635213/preview/stock-footage-nelidovo-jul-lot-of-people-listen-concert-during-reconstruction-battlefield-at-summer.mp4,PT00H00M09S,067151_067200,"Nelidovo - jul 12, 2014: lot of people listen concert during reconstruction battlefield at summer sunny day. aerial view",9.0,nelidovo jul lot people listen concert reconstruction battlefield summer sunny day aerial view,0,067151_067200
12106715,https://ak.picdn.net/shutterstock/videos/12106715/preview/stock-footage-city-morinj-in-the-bay-of-kotor-in-montenegro.mp4,PT00H00M22S,067151_067200,City morinj in the bay of kotor in montenegro. ,22.0,city morinj bay kotor montenegro,0,067151_067200
1031731271,https://ak.picdn.net/shutterstock/videos/1031731271/preview/stock-footage-cotai-macau-september-time-lapse-of-beautiful-and-luxurious-macau-cotai-skyline.mp4,PT00H00M05S,067151_067200,"Cotai, macau: september 20, 2018: time lapse of beautiful and luxurious macau cotai skyline, including various skyscrapers, hotels and casinos. macau is a region of china where gambling is legal.",5.0,cotai macau september time lapse beautiful luxurious macau cotai skyline including various skyscraper hotel casino macau region china gambling legal,0,067151_067200
1024211630,https://ak.picdn.net/shutterstock/videos/1024211630/preview/stock-footage-businessman-working-with-tablet-and-smartphone-at-city-park.mp4,PT00H00M17S,067151_067200,Businessman working with tablet and smartphone at city park,17.0,businessman working tablet smartphone city park,0,067151_067200
1026416360,https://ak.picdn.net/shutterstock/videos/1026416360/preview/stock-footage-colorful-glitch-design-for-overlay-effect-and-transitions.mp4,PT00H00M14S,067151_067200,Colorful glitch design for overlay effect and transitions,14.0,colorful glitch design overlay effect transition,0,067151_067200
1035312746,https://ak.picdn.net/shutterstock/videos/1035312746/preview/stock-footage--th-of-july-mitsubishi-l-pickup-truck-driving-through-beautiful-offroad-path-in-canyon.mp4,PT00H00M09S,067151_067200,28th of july 2019 - mitsubishi l200 pickup truck driving through beautiful offroad path in canyon in ukraine,9.0,th july mitsubishi l pickup truck driving beautiful offroad path canyon ukraine,0,067151_067200
1044922537,https://ak.picdn.net/shutterstock/videos/1044922537/preview/stock-footage-close-shot-of-pork-cooking-on-the-bbq.mp4,PT00H00M15S,067151_067200,Close shot of pork cooking on the bbq,15.0,close shot pork cooking bbq,0,067151_067200
10543691,https://ak.picdn.net/shutterstock/videos/10543691/preview/stock-footage-catania-italy-june-swedish-coast-guard-vessel-poseidon-set-off-from-to-participate-in.mp4,PT00H00M08S,067151_067200,"Catania, italy – 26 june:swedish coast guard vessel 001 poseidon set off from to participate in the surveillance, search and rescue operations of frontex named triton, 
on 2015 on the mediterranean.",8.0,catania italy juneswedish coast guard vessel poseidon set participate surveillance search rescue operation frontex named triton mediterranean,0,067151_067200
1024260497,https://ak.picdn.net/shutterstock/videos/1024260497/preview/stock-footage-cows-graze-and-eat-at-the-farm.mp4,PT00H00M09S,067151_067200,Cows graze and eat at the farm,9.0,cow graze eat farm,0,067151_067200
32697631,https://ak.picdn.net/shutterstock/videos/32697631/preview/stock-footage-indian-male-worker.mp4,PT00H00M11S,067151_067200,Indian male worker,11.0,indian male worker,0,067151_067200
